location_hash,location_file,location_start_line,location_start_column,location_end_line,location_end_column,warning_in_target_file,warning_in_target_function,warning_in_target_code_block,warning_rule_id,warning_rule_name,warning_message,warning_weakness,warning_severity
0d37373c129ef1129fec7bbc99a8388a,codec/decoder/plus/src/welsDecoderExt.cpp,1075,40,1075,40,True,False,False,core.NullDereference,core.NullDereference,Access to field 'iPicBuffIdx' results in a dereference of a null pointer (loaded from field 'pPreviousDecodedPictureInDpb'),"CWE-703,CWE-710",HIGH
