location_hash,location_file,location_start_line,location_start_column,location_end_line,location_end_column,warning_rule_id,warning_rule_name,warning_message,warning_weakness,warning_severity
12b1d6a6e3d02277:1,src/lib/protocols/rsh.c,61,3,148,4,cpp/long-switch,Long switch case,Switch has at least one case that is too long: [2 (62 lines)](1).,,LOW
e071e25ecd7185a3:1,src/lib/protocols/tftp.c,54,3,145,4,cpp/long-switch,Long switch case,Switch has at least one case that is too long: [2 (53 lines)](1).,,LOW
aea0bb9f44ce720a:1,src/lib/protocols/tinc.c,74,5,126,6,cpp/long-switch,Long switch case,Switch has at least one case that is too long: [3 (36 lines)](1).,,LOW
71f37db8683ac280:1,src/lib/ndpi_main.c,3147,5,3233,6,cpp/long-switch,Long switch case,Switch has at least one case that is too long: [1 (35 lines)](1).,,LOW
6005960d60ef322:1,src/lib/third_party/src/libinjection_sqli.c,2054,5,2218,6,cpp/long-switch,Long switch case,"Switch has at least one case that is too long: [2 (104 lines)](1).
Switch has at least one case that is too long: [3 (52 lines)](2).",,LOW
cb719fff08585218:1,src/lib/ndpi_main.c,239,8,-1,11,cpp/guarded-free,Guarded Free,unnecessary NULL check before call to [free](1),,LOW
d4b23f8068fa7f99:1,src/lib/ndpi_analyze.c,763,17,-1,18,cpp/declaration-hides-variable,Declaration hides variable,Variable j hides another variable of the same name (on [line 681](1)).,,LOW
cc3f8351e131d598:1,example/ndpiReader.c,3530,9,-1,12,cpp/declaration-hides-variable,Declaration hides variable,Variable buf hides another variable of the same name (on [line 3434](1)).,,LOW
287160f3f2d4c24e:1,src/lib/ndpi_serializer.c,1380,15,-1,24,cpp/declaration-hides-variable,Declaration hides variable,Variable buff_diff hides another variable of the same name (on [line 1374](1)).,,LOW
f4ba1dd55d92e91b:1,src/lib/ndpi_serializer.c,1381,15,-1,21,cpp/declaration-hides-variable,Declaration hides variable,Variable needed hides another variable of the same name (on [line 1375](1)).,,LOW
2fb3d298ea9e4382:1,example/ndpiReader.c,2961,15,-1,16,cpp/declaration-hides-variable,Declaration hides variable,Variable i hides another variable of the same name (on [line 2776](1)).,,LOW
78b3aa98de2abfe2:2,example/ndpiReader.c,2963,39,-1,55,cpp/declaration-hides-variable,Declaration hides variable,Variable hostByJA3Element hides another variable of the same name (on [line 2933](1)).,,LOW
394036d0c9053340:1,example/ndpiReader.c,2964,39,-1,43,cpp/declaration-hides-variable,Declaration hides variable,Variable tmp3 hides another variable of the same name (on [line 2934](1)).,,LOW
cb68ad30aeb4f3fa:1,example/ndpiReader.c,2965,24,-1,35,cpp/declaration-hides-variable,Declaration hides variable,Variable innerHashEl hides another variable of the same name (on [line 2935](1)).,,LOW
e746279204929bf4:1,example/ndpiReader.c,2966,24,-1,28,cpp/declaration-hides-variable,Declaration hides variable,Variable tmp4 hides another variable of the same name (on [line 2936](1)).,,LOW
cdb6561992a9e528:1,example/ndpiReader.c,3117,22,-1,25,cpp/declaration-hides-variable,Declaration hides variable,Variable tmp hides another variable of the same name (on [line 2779](1)).,,LOW
6d86259138eac5bd:1,example/ndpiReader.c,3135,11,-1,12,cpp/declaration-hides-variable,Declaration hides variable,Variable i hides another variable of the same name (on [line 2776](1)).,,LOW
40198d2df842644e:1,example/ndpiReader.c,3168,11,-1,12,cpp/declaration-hides-variable,Declaration hides variable,Variable i hides another variable of the same name (on [line 2776](1)).,,LOW
e1c8f15c7ab23c17:1,example/ndpiReader.c,1520,13,-1,14,cpp/declaration-hides-variable,Declaration hides variable,Variable i hides another variable of the same name (on [line 1254](1)).,,LOW
b9a60d0671cf095d:1,src/lib/protocols/iec60870-5-104.c,49,13,-1,16,cpp/declaration-hides-variable,Declaration hides variable,Variable len hides another variable of the same name (on [line 44](1)).,,LOW
e9fd7705ff858248:1,src/lib/protocols/mail_smtp.c,97,10,-1,13,cpp/declaration-hides-variable,Declaration hides variable,Variable buf hides another variable of the same name (on [line 74](1)).,,LOW
