location_hash,location_file,location_start_line,location_start_column,location_end_line,location_end_column,warning_in_target_file,warning_in_target_function,warning_in_target_code_block,warning_rule_id,warning_rule_name,warning_message,warning_weakness,warning_severity
f04e979659771608:1,src/types.cpp,646,5,-1,56,True,False,False,cpp/commented-out-code,Commented-out code,This comment appears to contain commented-out code.,,LOW
f2f2e0592e387b0f:1,src/types.cpp,473,12,-1,23,True,False,False,cpp/constant-comparison,Comparison result is always the same,Comparison is always false because width <= 57.,,MEDIUM
